gene	E14_ES_fpkm	E14_flk_fpkm	E14_HE1_fpkm	E14_HE2_fpkm	E14_prog_fpkm	Sp1hyp_ES_fpkm	Sp1hyp_Flk_fpkm	Sp1hyp_HE1_fpkm	Sp1hyp_HE2_fpkm	Sp1hyp_prog_fpkm
Vav1	0.127014733	0.0471885	0.509332017	3.3531487	8.894244833	0.044009617	0.14298305	1.04222285	3.54568775	10.32315965
Vav2	6.292734333	14.45692007	9.0422719	7.301069083	8.08201815	7.971841617	18.25060215	12.59786047	12.34902862	9.567408717
Vav3	0.34421295	2.8715183	16.71034655	31.26995612	23.3455292	0.20416435	5.240549283	26.56855962	36.58614833	30.7429394
Vax1	0	0.822691083	0.154436483	0.035916817	0.000715	0	5.1503248	1.0881786	0.2431431	0.007057617
Vax2	0.036339467	0	0.048046033	0.0003658	0.000715	0.085368433	0	0.001723592	0.00155065	0.007057617
Vax2os	1.073460517	0	0.000444875	0.0003658	0.000715	0.681705067	0	0.029536433	0.00155065	0.007057617
Vbp1	66.7387266	70.21398082	28.2512846	33.45005452	38.97042327	63.48963147	57.97336888	32.2359419	42.04969267	47.99791173
Vcam1	0.007604	0	2.038830367	0.882548283	0.4521304	0.127844283	0.011098783	2.8142091	2.1391948	1.224277067
Vcan	13.30519553	32.35032315	52.3309016	18.74970737	14.0777759	13.65045618	58.02986468	33.1366247	11.28445232	9.081808167
Vcl	37.89619645	30.80035012	117.9033694	73.52822287	106.2798472	44.83730267	57.46061892	115.5251844	73.69873867	109.1442987
Vcp	170.7644401	184.8637552	296.3467209	289.4145754	289.5036738	152.2326979	224.4786262	374.1225215	332.8634265	303.647245
Vcpip1	7.21682165	6.936023333	7.968348233	8.860786367	9.0473575	6.414813033	7.275627333	7.086281083	6.97588365	9.99276925
Vcpkmt	7.980327733	8.105948367	3.07870625	5.368233833	5.634495867	6.843049867	8.008795133	3.884366783	4.4081169	6.916289933
Vdac1	155.338979	144.4625373	191.762233	200.434941	181.270854	124.6116268	122.9121704	138.4080384	127.7333666	129.620474
Vdac2	179.2159348	169.808038	170.617205	166.2438962	156.4887272	148.9928612	175.5161029	198.6967683	181.5306974	175.5235481
Vdac3	103.1760586	138.4319932	172.7937363	188.0168393	194.1175435	101.4701064	140.75196	189.5176643	200.7089036	203.6294927
Vegfa	4.487977067	20.49273137	33.29347963	11.0822709	2.875336167	5.137064367	15.09912632	21.84390735	9.007197883	1.71371475
Vegfb	7.995624767	19.03809775	6.172412183	5.610182283	6.3351327	5.2011442	13.29759782	6.10186505	4.971832833	5.655378317
Vegfc	6.155153933	6.015165183	9.417859783	5.7737701	5.03967815	2.166574717	9.6340084	8.366431517	11.86645362	8.3805941
Vezf1	11.33437658	19.00754145	20.59518863	21.60357642	25.31162953	11.51639685	18.58167385	19.5788	20.78586347	23.39008138
Vezt	1.534950467	3.156124667	3.4124228	3.102867467	2.741631283	1.8141376	3.2840579	3.710699033	3.9710228	4.071535
Vgf	0.406955567	0.013438267	0.607146383	0.27534945	0.289326483	1.4709314	0.1636045	0.150033467	0.14236135	0.089853758
Vgll2	0	0	0.50436155	0.034169017	0.671955183	0	0	0.18929365	0.15141125	0.007057617
Vgll3	1.2041251	0.036557317	8.8341648	2.368171117	2.0365469	1.6889273	0.168320383	4.4095968	1.946666733	0.9813986
Vgll4	0.793381533	9.20798865	19.01621675	18.76160878	14.47512868	1.6031271	11.28778252	18.7889187	20.41057962	14.55749048
Vhl	8.724720333	8.09501995	9.921624233	7.8603284	6.31896455	8.486080067	7.341669517	6.00586135	6.021752717	5.313836967
Vil1	0.563221633	0.338478167	0.387909367	0.3070955	0.759614433	0.431831783	0.49922495	0.391065483	0.753922517	0.86535665
Vill	4.99906625	1.910184817	0.1184366	0.285068233	0.311484483	3.961552817	0.594568883	0.027127867	0.00155065	0.057043808
Vim	57.28775643	194.0813439	2501.815283	1091.214528	291.4596741	43.93197845	192.9086782	1788.988879	790.4380957	219.8285434
Vipas39	18.3195777	16.10653105	16.83977065	19.5254487	15.66766203	16.00004728	18.12751668	14.86728007	18.14174712	15.31577925
Vkorc1	9.300027183	13.0652522	15.3282544	14.18112378	13.48392843	15.06427732	13.5635149	18.60166172	19.69652672	19.02691015
Vkorc1l1	21.61082372	18.21033352	10.3072265	11.40009872	10.86843093	25.35693567	20.32814127	14.70709842	14.93929782	14.7838988
Vldlr	0.153630217	34.72049392	1.10304275	0.796819717	0.573561417	0.370691467	30.90511197	1.209523483	0.6305576	0.527540867
Vma21	2.205024033	4.220898167	3.6677211	5.277158633	5.203781583	2.722149133	3.826727267	3.236596783	3.837481433	5.182365833
Vmac	3.833896733	4.163843283	5.007356267	5.385446417	5.031227183	6.056681483	4.093772833	4.78740445	4.17023225	6.293307767
Vmn1r53	0.395133683	0.038861017	0.000444875	0.02102725	0.000715	0.611188867	0.054635217	0.088820717	0.152736783	0.100184575
Vmp1	21.0989996	19.00715162	30.60132512	37.78086847	33.80828423	16.473719	14.58326085	18.17733723	19.96363683	24.48924783
Vnn1	0.002920383	0	0.861072183	0.256219717	0.13998415	0.021165283	0	1.7975181	0.992493233	0.503954475
Vopp1	0.45347755	10.35736855	9.878615967	10.6685896	11.31375045	0.796961117	10.85142678	11.61475867	13.94240632	12.60920773
Vprbp	40.25167018	25.11916827	12.11844027	17.47701383	22.2400842	39.0396709	26.59894108	16.25166922	21.53242798	24.45238562
Vpreb3	1.417124367	0.295005183	0.081971275	0.0003658	0.000715	1.439125633	0.381213633	0.001723592	0.00155065	0.007057617
Vps11	21.36923538	17.08322962	19.34361593	19.05578262	22.04823387	25.09096542	18.24322972	21.94219218	22.3457951	23.59511758
Vps13a	10.14975288	5.295701717	3.674867333	8.7680342	13.81480783	5.336181467	3.5376896	2.557761533	6.862445317	16.94493675
Vps13b	12.62461617	21.01094702	10.44369243	15.55955692	17.10984555	12.4119307	17.70982933	11.47797603	15.70305113	19.60579142
Vps13c	11.7416245	12.03007997	7.161045817	9.053941917	12.30030513	11.56075278	11.18234777	9.4649334	9.319019083	14.03140238
Vps13d	11.58470928	6.751617983	9.155596233	10.72766347	16.7309952	11.73633208	7.492607483	8.708416333	10.21883733	16.69180798
Vps16	24.44522482	28.51167253	20.39584355	19.93219453	22.69729937	26.87137827	26.12764575	22.57460843	23.2545509	20.93093798
Vps18	5.797293833	5.596093567	9.930501833	7.592665783	8.934922717	7.065401133	5.909899367	8.1820045	6.807809267	7.858767717
Vps25	39.73662917	63.67279847	70.03694192	76.04935522	79.32861663	36.15324362	57.77670248	57.20733562	52.07219367	54.98134407
Vps26a	23.38197288	12.10277805	25.8269229	24.1564037	27.29465928	25.86373737	18.82428125	18.80537877	17.80659977	28.45957342
Vps26b	11.78569543	16.37019227	16.7344089	13.09765925	12.7158206	11.8166434	16.19610125	15.08894563	14.42402808	12.79421168
Vps28	25.18355985	40.1413812	52.36236355	60.64944367	48.87995255	24.40579017	36.76724345	46.80495218	48.11782817	47.3758484
Vps29	52.1180342	48.87734783	61.90967863	44.43655155	44.43065347	46.29802592	50.39839187	58.40676658	40.77610382	38.60767272
Vps33a	14.48678577	11.13162553	18.57205965	19.49436765	19.44331925	12.33162925	13.64384672	20.01546498	20.43239105	19.49595208
Vps33b	13.56472835	7.270003883	7.362605217	8.259101267	14.09260398	12.47255638	7.609455933	10.49486712	10.25227342	16.0664728
Vps35	141.8374578	140.8313624	120.3808632	109.4721687	108.533324	142.0618161	149.4722265	154.0788626	131.6250406	124.5414786
Vps36	43.00868113	62.01135518	85.64077547	90.88547238	70.8964884	37.7041945	58.64713832	93.95227877	105.3147935	72.80498502
Vps37a	9.30777485	14.11171487	11.72327502	10.8524546	9.316045033	9.278613033	14.86334583	11.66424993	11.44374138	11.49867522
Vps37b	3.441824417	7.261468133	12.0789309	12.91534085	18.23748088	5.093637383	10.00739853	8.756113717	10.90397798	13.36072008
Vps37c	4.239087933	4.401829517	8.110236283	7.925332317	7.824144167	4.93544795	6.04777515	9.012561217	9.114596683	8.480926783
Vps37d	0.347811867	1.3716141	1.161694767	0.426304067	0.210454883	0.8190512	1.2724096	0.828607383	0.702768917	0.575941233
Vps39	8.0271611	11.2060424	7.10402215	8.7342185	10.47859743	8.32795935	10.38657353	7.770171883	9.851046833	10.55088888
Vps41	44.45688102	31.23163733	35.73812958	39.30950662	35.58226663	31.79338577	30.31558992	35.88789368	35.37321958	35.83463323
Vps45	5.090140817	2.793460717	7.498257	8.0298503	7.309424533	4.224633833	3.121711517	6.509664233	6.921025433	7.806501833
Vps4a	20.44371293	29.74751962	50.94500613	47.38327397	38.37046907	17.71883298	31.58231297	43.93138895	42.49641943	39.33638452
Vps4b	33.88457958	31.70809833	28.63877502	28.1377067	24.4908288	30.76256558	30.42153813	28.3487193	28.50317457	25.75280898
Vps50	29.15123375	14.09820777	13.4773286	16.98190795	17.96360908	29.6317701	19.43503567	19.65864532	25.04746125	25.5274631
Vps51	6.18568855	11.25791263	10.87881467	10.64223728	13.22907448	8.9654849	11.53728825	7.920373017	8.729014433	10.25852372
Vps52	10.24346768	10.60033612	14.70400802	15.30507638	20.10684055	10.30463252	11.28334667	13.51371045	15.85999682	18.2345765
Vps53	12.46963603	9.42841965	19.49905825	19.67084038	15.44200713	8.995502217	7.2259921	9.6602213	9.35835145	9.818148333
Vps54	27.48754997	34.6397075	22.30121573	28.68715557	34.35530285	24.90590455	26.51248253	20.11279442	25.90722663	28.88062665
Vps72	18.55414657	24.12519715	24.23658158	25.71183182	26.3807713	21.63407058	25.6491249	23.22125087	27.05608032	27.25102815
Vps8	6.3791574	11.1532581	11.73531865	11.40925042	10.90095552	6.714854883	10.40218235	13.23691328	12.15271932	11.86782152
Vps9d1	3.059902583	5.707185467	6.4264906	5.93412135	6.244551067	4.4928266	6.4776789	6.945310433	7.795318833	7.113810383
Vrk1	21.56970712	28.39610492	14.64750838	22.47761708	25.27983837	22.41863012	27.97730272	20.357652	27.49924863	30.47198372
Vrk2	4.254571183	6.529960117	8.06297855	11.65121457	12.38880888	1.311443417	2.605013033	5.999826483	5.540407033	5.71580345
Vrk3	14.18935555	14.6694317	14.09085192	16.13796785	17.78555413	17.3686927	14.66897748	16.01480868	18.43846487	19.9341208
Vrtn	3.145502	84.492106	0.5490139	0.792010017	0.958057517	2.20667195	76.09599773	0.79316695	0.547286333	0.258860733
Vsig10	3.93331035	1.719327283	3.58359235	1.7321077	1.127394967	4.143690917	0.929943033	3.493735267	1.432814083	0.364192233
Vsig10l	0.428357283	0.722948283	0.332792917	0.603085	1.295202333	0.388140717	0.411568283	0.24580975	0.414879683	0.571326217
Vsig2	1.187815783	0.531143933	4.36614275	3.219465833	0.937601567	2.234613833	0.864466767	3.433554167	3.123077633	1.528247067
Vsir	0.7272773	0.902422883	0.63323345	0.872202083	4.73885185	0.336112633	0.579306717	0.479226433	0.572527983	3.3535341
Vstm2b	0.0390173	38.43632617	0.259537433	0.097585867	0.000715	0.006141283	30.32958535	0.156637192	0.073417917	0.007057617
Vta1	26.54851067	18.26310898	23.46941102	23.74110457	23.55830348	23.71586328	21.18231267	22.84029987	19.5030794	20.37334745
Vti1a	2.434587917	3.935339017	5.91511485	6.681171433	6.747301883	2.460842033	4.228027	5.62783825	6.002707433	7.237746917
Vti1b	23.32577538	12.20249762	25.72384733	26.90935538	23.20514325	19.14974047	17.38762765	27.94304717	28.11805983	28.1608537
Vwa2	0.942368233	0.081484467	0.151279067	0.017466233	0.000715	1.457499017	0.060886183	0.090923033	0.02320965	0.007057617
Vwa5a	7.695023583	16.5017317	17.94445618	13.68829692	10.78912127	10.64031825	9.327703033	16.06064712	12.33954142	12.09671512
Vwa5b1	0.000728917	0.323754233	0.000444875	0.0003658	0.015277108	0.002879733	0.929214933	0.001723592	0.00155065	0.007057617
Vwa7	0.034976267	0.911898833	3.161337433	2.040974517	0.63880545	0.241672267	1.760718417	3.823615117	2.6442456	0.866790167
Vwa8	9.096844367	4.898841917	3.359594067	4.377697017	6.015511983	9.917925317	5.480386033	4.951534217	6.269651983	6.524751717
Vwce	0.041597283	0.180976217	0.2519188	0.208911167	1.2770318	0.027781567	0.0341509	0.14244435	0.206253967	0.667351267
Vwf	1.268888583	0.2336291	4.2045339	2.672713833	3.184642033	3.230594617	0.508575983	7.674600333	8.9845304	8.929681133
Wac	21.78750208	22.64876945	21.03618232	22.2705655	27.39174763	19.27979	25.3058274	24.3587627	25.55258685	29.10968578
Wapl	74.6696197	53.16223103	32.3255688	40.70878303	57.15578575	69.30023875	50.91411088	42.18671367	53.12288823	67.55046718
Wars	31.43037478	28.00577723	29.81735437	28.59267103	30.57531997	32.37160922	30.56535663	27.91882739	29.72443365	27.04791568
Wars2	2.9133853	3.6926681	3.5076467	4.8247375	4.545027133	2.52801415	3.53405515	5.278255183	5.912456783	6.81244425
Was	1.019094483	0.105843817	1.824689883	22.22086117	26.07480293	0.80978645	0.343320033	3.67976295	23.50683997	27.93039803
Wasf1	7.754246933	7.7971848	1.410695717	1.54891995	2.119569717	11.25038335	9.94546095	2.497699767	2.497301633	1.944792783
Wasf2	22.27475437	17.92685165	30.0566875	26.53902933	27.58027147	27.58330528	19.15446712	31.3954741	27.57183088	23.3547449
Wasf3	10.02018338	7.3202056	1.34239595	1.302926617	0.689132983	14.15040403	5.421962067	1.395513967	1.171736783	0.527555483
Washc1	9.38262885	8.876566667	14.49879648	12.87364007	13.58023202	9.0326233	8.1316739	13.19037633	14.29042965	13.16077615
Washc2	39.02226015	37.19000195	45.99074642	38.06996768	36.24521742	39.34017652	42.80043245	74.5661967	56.30969035	44.84639178
Washc3	16.97623065	21.93599548	19.28891878	21.50391193	22.34890217	14.76088657	16.56557598	17.86945045	21.4054969	21.67230768
Washc4	36.42223088	28.22005128	17.50383492	14.4692583	13.48779828	31.60235025	26.50717148	19.94890027	16.11171482	14.07399775
Washc5	49.0193009	33.93011403	45.21206968	39.39591782	32.6903981	45.18750968	40.60753712	52.79523	41.34518313	35.39640535
Wasl	14.71552803	17.17057498	14.73078452	11.86213932	9.559805317	17.0637759	16.2279188	13.87556648	13.38090373	10.65430137
Wbp1	7.117655017	22.5363757	15.97271552	15.38862318	13.3601075	8.03325075	21.96204012	15.66429403	17.10578178	15.4597546
Wbp11	40.85771033	46.60320588	36.6030075	43.16076365	54.78746067	44.50034045	47.21406345	37.48732268	51.21018238	49.18438003
Wbp1l	13.15448153	16.4424397	39.75004537	28.42823052	24.03969273	14.33082068	19.06420135	35.0587376	29.194968	20.8707041
Wbp2	33.0929035	28.31588722	36.19344502	32.51271082	35.19910507	34.40347153	21.16201867	29.81045577	34.76767075	32.59524533
Wbp2nl	0.941247717	0.150846183	0.000444875	0.037005883	0.127580367	0.167183533	0	0.001723592	0.00155065	0.007057617
Wbp4	12.71711103	11.04936662	12.25139502	10.61248988	10.00124133	10.46531985	12.49471367	13.33541137	13.54016943	13.14758605
Wbscr22	32.83407592	25.8351617	21.24724662	32.29519018	33.028266	36.94508133	28.54997217	26.73066258	29.76646348	31.9984115
Wbscr27	4.321200817	8.742379383	4.241570767	3.640586533	2.676400683	6.687776867	6.104345633	5.2079671	5.18571495	4.11225915
Wdcp	7.11402845	6.36833625	2.55062905	3.564734033	4.167467717	6.8153443	6.4017434	2.6812521	4.50405435	5.050740767
Wdfy1	13.6512335	18.71759555	13.72372942	15.2969398	11.40719453	12.62830968	19.36481092	10.65328742	14.56521677	10.22401378
Wdfy2	6.789044517	7.413474483	9.600762583	8.38400505	8.5587549	6.079139583	8.64582815	9.731014533	9.744181733	9.77570915
Wdfy3	11.14196683	9.940692967	18.94776513	14.21176398	17.4733308	11.56651343	11.16153375	21.4120792	16.46431848	18.95192008
Wdfy4	0.03399475	0	0.0189826	0.236698767	1.2874332	0.015052283	0.002453083	0.001723592	0.3419376	2.387172567
Wdhd1	40.3917976	37.37797705	14.31256855	27.89406207	39.97499762	37.43218032	38.98148645	22.26302688	35.52028118	48.71622693
Wdpcp	0.9211529	2.734386417	3.639943033	6.828541617	5.297505867	0.4531289	1.795481983	2.948112483	3.617780483	4.27582335
Wdr1	57.51149905	32.73549542	152.7110952	107.9034893	114.3670493	53.03332387	54.04124182	145.3489179	107.6798482	111.0603976
Wdr11	11.5377939	18.56268363	17.27575075	17.5709483	15.4335474	11.48500875	16.12467762	16.43233328	16.53678177	14.33674752
Wdr12	36.5462816	36.54290063	13.5234804	31.55644287	39.29039108	31.97971053	29.58502693	15.65598957	31.56734522	41.26745525
Wdr13	2.8279433	2.8295341	6.801630233	7.376113717	8.4404932	2.93184525	3.308039967	6.729267433	7.45929215	9.260133967
Wdr18	34.01749617	29.65417605	23.95891065	34.77702677	45.31976607	42.52080718	31.1181571	25.07630135	33.74407715	40.38934212
Wdr19	4.174838083	7.904375033	5.619486567	4.748773067	3.611546217	3.612560433	7.09785885	6.311723433	4.764509983	4.418199833
Wdr20	11.05896027	6.756062733	7.61609835	8.7505361	9.111560617	12.58935195	8.825016833	7.403119433	9.380299933	10.47985318
Wdr20rt	0.98998525	0	0.000444875	0.0368273	0.079077842	1.095980967	0.065117033	0.001723592	0.00155065	0.171380642
Wdr24	11.36578233	11.14268815	5.814572933	7.8491201	10.59482773	12.35528757	12.2296237	7.701695	8.4988745	10.07174273
Wdr25	2.545998983	2.703577717	1.724748917	2.327806783	2.6266834	3.412202083	3.34772995	1.673972	2.140408117	2.7301168
Wdr26	20.41423685	30.22519085	35.74065762	30.94854087	33.76765435	20.36042685	29.218994	34.39016852	33.41413073	32.01520502
Wdr3	58.761066	36.02005467	19.08885308	28.8628734	34.24940907	50.24499953	37.40382242	19.97188602	25.93705223	32.99625917
Wdr31	8.730523467	3.926444883	0.329552783	0.34245395	0.761028283	8.903419633	3.08773695	0.2958361	0.7106705	1.641048167
Wdr33	37.95762455	42.47711937	26.76425093	29.33930733	32.79133222	40.9272084	42.107353	27.43267022	32.86058277	35.2221884
Wdr34	14.24455383	15.09060172	5.516528067	8.856297817	11.7528718	19.33296523	13.52221747	4.389646733	11.71491862	13.11993585
Wdr35	18.39212888	9.006477733	2.106631417	1.9048734	3.117550533	15.18685583	7.2097171	2.10941655	1.676605817	3.047441233
Wdr36	78.23227855	57.83493262	33.65720715	51.50696705	58.62464778	70.63275172	56.54345147	38.51274958	56.7602251	58.681774
Wdr37	11.44220155	10.09640153	14.10162093	12.54796537	11.668184	10.3048032	11.00416875	16.22972243	15.00829008	14.38011425
Wdr38	1.596182567	1.441570117	0.110932092	0.722940733	0.818089267	1.573736067	1.911206167	0.476339483	0.83038195	1.0491085
Wdr4	11.12526713	10.12189148	7.338410983	8.882258333	11.66954518	12.02118557	12.69399272	8.611760967	9.482691433	9.7198471
Wdr41	5.7908598	3.599107633	3.937245433	5.854307733	5.560918167	7.280095	4.171884733	5.14028865	7.667860733	7.849004033
Wdr43	110.6314204	95.98016712	38.84957243	58.01426682	69.60420898	96.55196118	95.62499833	49.91831602	69.89529472	75.78639208
Wdr44	4.506355883	2.029325517	1.992199117	1.705350933	3.03866445	3.952126317	2.18867165	2.333412533	2.257823083	3.10649925
Wdr45	13.8807304	5.585523983	10.23460937	8.837490933	10.09377818	9.2111071	5.265354517	9.906700983	8.491724867	7.630044033
Wdr45b	33.6500003	41.08478392	54.82353905	47.49003563	36.49023933	26.61948345	34.66220105	38.4511124	32.07194528	23.31506825
Wdr46	33.34408912	24.66636783	17.82185267	26.56769452	35.28567778	38.09223777	29.64460067	15.24947655	25.21849287	31.34617007
Wdr47	8.718110517	2.2058644	3.714741517	3.019488033	2.319557	5.490878017	2.68687765	2.44187925	2.262957833	2.554106583
Wdr48	24.03536232	26.35476732	22.36322948	26.7012883	26.30892522	20.62676667	24.29339807	23.88978643	27.463063	28.03283745
Wdr5	62.18943973	49.3838691	31.45423007	41.44144635	53.99661545	54.39452947	50.01552942	43.26898692	51.27551618	53.58452607
Wdr53	11.79266275	8.208120683	5.832712	7.336064817	8.352543433	10.16920613	8.8741225	6.67708305	6.5882313	10.57798107
Wdr54	0.611547233	3.979288517	0.7845874	0.23096605	0.425606583	0.72354545	4.2508662	0.963980617	0.5560372	0.392859517
Wdr55	37.54084903	32.16851363	14.32737118	25.67965235	28.0066549	32.35790853	29.26047915	15.2585331	22.15344165	29.97548698
Wdr59	13.92788882	19.50468693	11.08095243	8.65959105	8.285774	12.8919565	19.07668477	12.35420673	7.570398333	8.428531733
Wdr5b	1.03094365	2.14273255	4.61821385	5.279622733	5.37375895	0.9118909	2.725194583	4.349255283	5.164767333	6.06077605
Wdr6	35.05934728	24.99392295	38.21084668	35.09224898	35.08438718	34.92786932	36.828936	42.54655548	45.2467985	36.71796247
Wdr60	2.540480633	2.06280405	2.5912115	3.224232533	3.099715117	2.08730925	2.083609383	2.646756933	3.97263015	3.503971033
Wdr61	59.86667737	59.00918363	43.71773577	54.25441985	64.4130026	53.00856088	59.91615392	49.03773293	48.01381673	71.41134643
