gene,E14_ES_fpkm,E14_flk_fpkm,E14_HE1_fpkm,E14_HE2_fpkm,E14_prog_fpkm
Rundc1,3.35754885,3.090521383,3.465351833,3.237877517,3.776792767
Rundc3a,3.883514617,1.25689175,1.787431317,1.259521883,1.314958983
Rundc3b,1.3316999,0.69235895,0.163935283,0.206534083,0.222624183
Runx1,0.113658533,6.498963767,2.995530383,17.20467577,49.4909189
Runx1t1,0.710779,1.179407383,3.286802033,2.6880584,1.3482937
Runx3,0.071645183,0.919413333,0.015738375,0.079228417,0.493631467
Rusc1,1.994705733,2.10232025,4.123118,1.795958917,2.688243583
Rusc2,1.16482235,0.0826153,4.5931238,0.974918283,0.812228433
Ruvbl1,91.37313142,80.92375563,49.1670237,82.3448527,88.10962823
Ruvbl2,96.16766903,138.2792843,59.81267263,78.2946706,95.93901542
Rwdd1,52.3372882,70.17909345,61.38543535,65.2643575,49.89599943
Rwdd2a,3.458320883,0.358541133,1.970238317,2.07329385,0.7208511
Rwdd2b,5.087428217,4.9270258,5.593693233,12.73061407,8.2094671
Rwdd3,1.83971945,6.008041433,0.85508495,2.676500333,4.062093967
Rwdd4a,11.47465042,16.58167232,16.46780543,17.5103771,17.99904623
Rxfp4,0.000343633,0.9872185,1.196725283,1.559211383,1.319410433
Rxra,2.800020183,6.824707583,7.704767583,5.002464117,4.372771083
Rxrb,16.22368683,21.65747783,12.15901023,13.78592067,18.64959768
Rxrg,1.249178367,3.199794467,0.014230825,0.067902583,0.000715
Rybp,30.44119228,28.82771173,19.37901485,13.46614295,11.61608433
Ryk,21.78388922,36.97807657,33.16301497,21.5284858,19.66865188
Ryr1,1.116803283,0.384564433,0.053763783,0.147363867,0.1481157
Ryr2,1.029907983,0.857034583,0.111961033,0.993319183,1.911235167
S100a1,1.223067667,13.83450582,4.131435,7.146315917,12.60092602
S100a10,78.35770807,156.8673844,352.8650544,179.3848178,117.7139721
S100a11,18.41133713,10.34214965,96.23521223,32.32510687,19.71838195
S100a13,7.544324067,3.248769467,17.96492957,19.57281452,16.00662473
S100a16,1.599033983,0.017206583,3.30425845,1.188496667,0.154973133
S100a4,1.665536367,0,3.656842517,4.229012617,3.365378067
S100a6,46.52006253,2.718990167,90.54717835,56.40384235,59.58465412
S100b,0.03495205,0.2034823,0.70486725,0.461712767,0.2905653
S100pbp,26.3722293,27.13111255,18.54517517,19.07296525,20.38712568
S1pr1,0.115088583,1.390710067,64.561189,38.591955,8.273304933
S1pr2,16.32423117,13.22007005,9.157417467,4.01359495,4.202556917
S1pr3,0.2598606,0.130138417,0.162893733,0.482700133,1.496498017
S1pr5,0.055897717,0.214355167,0.041585767,0.107889833,0.169814267
Saal1,6.741502,9.85531375,3.517910967,4.8838237,5.633127217
Sac3d1,8.88399125,8.3369572,11.36430275,9.7968931,10.08346642
Sacm1l,16.19318608,19.23421973,18.27251517,21.30431803,19.02830602
Sacs,4.098646217,6.773626667,8.984089317,7.915011233,7.670328833
Sae1,180.4167181,125.4250802,99.20404038,110.8899455,106.8856374
Safb,24.30616217,28.37549305,28.10615767,27.66487037,31.40880057
Safb2,14.0449268,13.543169,11.9759375,11.89086098,16.15682027
Sall1,44.9568796,15.97494492,9.201795733,3.717766417,1.090754517
Sall2,7.345622417,8.717784967,12.79297357,10.89347503,5.220073017
Sall3,0.880709367,7.109777467,3.628707083,10.3493211,4.7137511
Sall4,80.72825923,98.04629392,12.93293232,8.63526285,9.4957943
Samd1,28.16638267,37.1581963,17.94621728,18.63827412,23.71559827
Samd10,1.97993645,0.417350067,1.325021883,1.144152917,1.553030233
Samd11,1.422005983,1.35324445,0.315325283,0.504398683,1.073670833
Samd12,1.2201242,0.229999133,3.061367,2.738422167,0.907074617
Samd14,0.15401635,2.3029145,2.225131467,3.222428017,36.02991433
Samd4,0.722893617,1.437301867,6.81967805,1.3176763,0.573881817
Samd4b,14.79500153,14.0304572,20.7851299,14.66024605,13.04919718
Samd5,0.145506317,1.554817783,3.550445183,1.090752517,0.31594195
Samd8,6.4519772,7.4929882,7.876141117,5.609717483,4.500778467
Samd9l,0.924174833,0.066809367,0.1928452,0.7208991,2.24107975
Samhd1,16.37125575,12.83652417,18.52099053,14.62876483,17.53134307
Samm50,88.7706322,59.76837385,58.07694197,77.71733282,87.0513255
Samsn1,0,0.47343665,17.31397075,56.53798362,20.5718024
Sap130,20.26905235,18.5291436,15.7398549,16.722306,19.39898745
Sap18,5.471760633,4.351963267,4.326944917,13.4840476,13.65078837
Sap18b,54.08621233,64.81816772,66.70758715,38.25219868,35.32659055
Sap25,0.596119883,0.338867733,0.763889,0.686813883,2.012036617
Sap30,49.71841562,36.97712925,18.26198207,15.2278135,14.3669178
Sap30bp,28.56119558,20.07599277,26.97898118,30.7279928,29.8225208
Sap30l,11.37417857,16.5331299,11.92871245,11.73919535,11.09796473
Sapcd1,0.2423428,4.21701955,3.6860132,3.164859883,1.471098
Sapcd2,4.057471017,4.81125115,1.463012667,2.260610333,2.712116367
Sar1a,40.854103,49.64115953,69.93719625,54.86901322,43.91652067
Sar1b,19.53774623,20.88262807,25.69343177,30.55819015,25.94361233
Saraf,15.11072972,34.50164138,67.79935835,53.51597405,40.68506905
Sardh,0.00291375,0.038107717,0.665286933,0.763740217,0.4855923
Sarm1,1.294704233,0.028485183,0.07967155,0.086392767,0.068568217
Sarnp,121.5315254,80.61018943,49.18941312,61.59714397,66.49662188
Sars,49.27112797,44.17971143,36.66548737,40.76856162,36.25303115
Sars2,11.25064508,10.45751022,7.528613033,9.701579033,13.94999152
Sart1,21.6730296,15.76068195,17.79429763,19.64624248,22.5442007
Sart3,37.37754457,32.68873215,18.49628292,22.32915327,25.654356
Sash1,13.23386237,17.37827255,29.8653544,10.00608468,4.8537235
Sash3,0.018897883,0.028485183,1.536910633,9.334661883,6.49350575
Sass6,8.486757817,9.4987404,5.655072233,9.103964083,10.68705928
Sat1,31.6121137,10.91653563,90.20277903,22.81803683,30.98671037
Sat2,1.419410917,3.967993667,3.203005833,4.7313758,4.43420745
Satb1,1.398064717,6.256435567,2.28286835,5.653342883,7.766185083
Satb2,0.298261933,0.6756505,0.517494233,0.264096333,0.35378775
Sav1,12.7787566,26.2535107,28.98842555,22.88911625,21.66079837
Saysd1,1.680358717,0.974444117,1.026610517,0.850860767,0.708445283
Sbds,28.6607205,23.63518962,28.6491275,24.57448275,24.28734875
Sbf1,14.35662073,16.21460228,16.83171828,16.5488825,18.49858328
Sbf2,12.64334753,34.19762318,23.23657323,18.32768283,11.4651437
Sbk1,7.808219883,7.5747366,2.7930016,2.17994115,1.9279162
Sbno1,44.60632987,22.49598302,16.05440562,17.41332933,21.95244518
Sbno2,10.12349165,5.233809133,21.17385902,18.25288847,19.133525
Sbsn,0.473019783,3.4390167,0.919973267,1.364031733,0.447399383
Sbspon,1.273458367,1.025664167,0.7490616,1.265099,1.5596592
Sc5d,11.18899643,17.06498892,17.1842951,14.38814737,10.84779645
Scaf1,9.398483433,13.22730955,18.24576058,13.6584947,15.6403956
Scaf11,41.95814578,51.05010412,43.63864535,49.08810252,53.4958174
Scaf4,14.72557138,11.60262775,11.2809898,10.43376905,13.00181495
Scaf8,33.7947065,36.98620563,28.22473395,32.40541267,35.99393638
Scai,3.0654947,4.712114917,1.79999565,2.325029183,2.87923235
Scamp1,8.852795883,13.91478548,16.00035257,13.41783387,8.845762283
Scamp2,13.00364478,6.7094558,17.26642157,26.8460859,27.81372777
Scamp3,14.06559683,12.53454058,12.1652567,7.253228283,14.03097272
Scamp4,17.09778035,9.7051838,16.58826923,11.05771255,11.26242845
Scamp5,16.35091988,3.732442617,17.47972425,12.25229303,7.542590967
Scand1,0.032153683,1.996147267,5.143239867,2.416649383,3.55282075
Scap,9.758634517,7.898790733,13.19323653,16.16666052,18.22534518
Scaper,5.5892867,8.02466465,4.733976467,5.867993917,5.0749043
Scara3,0.023348,0.986530433,0.086528917,0.032945283,0.000715
Scara5,0.786565367,0.293013033,0.000444875,0.011363983,0.064113517
Scarb1,11.12834267,25.74811473,45.6173743,37.63325307,39.1711221
Scarb2,23.09621122,15.9817458,27.89811065,21.45811275,20.21791482
Scarf1,0.77110525,1.56133605,27.01351225,31.19616205,9.288107283
Scarf2,0.0277776,2.806681633,4.592033983,1.016095733,0.347095867
Scarletltr,0,0,0.746320342,1.422208183,0.000715
Scarna10,189.3270642,539.8369796,319.0741432,373.847494,288.558644
Scarna13,239.7468719,353.3990738,369.6461242,245.7173771,305.0245326
Scarna17,6.6230232,14.88290005,14.98316047,11.64071605,6.273977117
Scarna2,96.09129082,175.8314928,158.4015329,159.7721785,88.64061958
Scarna3a,1.536309633,6.6892194,4.005311033,3.76830375,2.250484583
Scarna3b,0.3833408,2.494330333,0.914108717,1.7669903,1.169352833
Scarna6,118.6108823,203.6106458,109.9685594,124.5580218,92.15271713
Scarna8,2.656836083,1.612798967,1.352761483,2.579606917,2.444869867
Scarna9,25.69000283,27.36749358,13.03389627,16.67304848,19.85000043
Sccpdh,7.101811367,22.67315067,15.11407813,7.820926683,6.510489167
Scd1,22.22035705,29.2435871,11.03852682,6.592979117,3.35745555
Scd2,107.3208644,168.5568972,153.3971463,131.210528,105.9011592
Scd3,0.68690345,0.562909083,0.013130642,0.0003658,0.016270192
Scel,0,0,0.479469667,0.06355015,0.044518625
Scfd1,28.76016363,29.00806053,33.3848683,35.17179213,30.33463548
Scfd2,6.3347095,1.5494315,3.571739183,4.3111049,6.570123567
Scgb3a1,0.96922855,0.640796433,1.20245155,1.55998705,1.4229163
Scgb3a2,0,0,0.091860692,0.0732517,0.000715
Schip1,34.78885668,18.845592,28.15186452,9.50568185,6.175859017
Scimp,0,0,0.000444875,0.0003658,0.306513542
Sclt1,9.76938075,15.53527108,4.57735145,7.334314533,8.250841117
Scly,5.730683267,5.2325202,6.271409917,6.20221325,7.69742515
Scmh1,4.769820517,3.239942383,4.257123233,4.35058245,5.781591267
Scml2,1.168294517,1.134797867,0.29857435,0.626757983,0.866830883
Scn11a,0.00066065,0.009117983,0.334452433,0.447022867,0.093150608
Scn1b,1.095488067,2.089041617,4.786532267,2.09356925,0.344959617
Scn3a,0.5829188,0.01264035,0.0590256,0.0003658,0.017427342
Scn3b,0.618963267,0.041730333,3.916222617,2.268661633,0.654442467
Scn8a,0.1402021,0.7215701,0.334670733,0.0783472,0.108559767
Scnm1,17.2882712,14.46609362,13.08425887,14.29936822,15.1238091
Sco1,12.14703143,7.249993217,6.52268915,6.653704783,7.360112183
Sco2,0.906401383,2.468666617,3.475665717,3.163471117,2.970710117
Scoc,13.99745873,25.88507932,13.44419192,15.603137,13.67958573
Scp2,17.88390302,23.5236234,22.4328831,26.57709188,24.96077417
Scpep1,89.29002212,49.03577802,26.0579987,6.413682133,3.76170455
Scpep1os,1.1560001,0.7066882,0.048505217,0.058427083,0.000715
Scrib,19.74793873,19.00593813,13.64665262,14.2960207,16.49979228
Scrn1,3.260036767,0.1182116,4.6061709,1.331600633,0.379504233
Scrn2,6.1663972,6.372396233,6.176338933,8.089530683,8.015016883
Scrn3,3.525718933,3.492275633,1.1096385,1.77110125,2.60269655
Sct,0.6365906,6.643812617,0.4642613,0.59146775,0.000715
Scube1,0.019973933,1.29902295,0.04844055,0.0003658,0.093184433
Scube2,0.180221817,2.762258717,0.884505683,2.355422633,3.6995996
Scube3,3.907119167,0.560110183,3.708871633,0.749554267,0.8346707
Scx,0.809418567,0.547515333,0.190117642,0.379841583,0.75508255
Scyl1,15.65492822,18.67833927,37.2929258,25.96693157,24.28803287
Scyl2,18.25991242,20.47026968,16.46967482,13.60008148,18.59753167
Scyl3,8.245825433,6.505485917,6.767282467,9.744486567,11.61175245
Sdad1,44.41349837,32.57311903,15.57919527,19.8358129,24.06688163
Sdc1,13.40948818,23.94382525,16.87020212,12.54100415,9.83328945
Sdc2,1.354964417,6.698886683,5.7466713,1.959593417,2.0118596
Sdc3,0.40495125,6.7668262,11.26499665,3.367393,4.225938933
Sdc4,24.92644058,6.408948817,4.930128683,1.567731533,1.010269383
Sdcbp,20.32039888,40.84873438,93.3106044,84.3645817,62.85844795
Sdcbp2,0.630249933,0.52968485,2.0996386,1.256257083,0.523474433
Sdccag3,30.2096111,27.42345967,29.82079207,31.50674855,32.4689946
Sdccag8,3.96235975,6.434184333,9.772823917,7.7095014,6.430972
Sde2,26.36853917,19.30014928,22.08127305,25.34914085,26.8314504
Sdf2,20.90137133,25.07723453,31.27171182,32.38793672,24.96315757
Sdf2l1,12.82149238,5.148796683,15.08046552,11.54328238,11.80598192
Sdf4,17.04653018,16.2771837,25.69042712,26.1517621,24.47194404
Sdha,70.56618358,79.90756298,69.96797777,89.3166357,90.7410271
Sdhaf1,6.331978967,6.06360475,8.895850783,12.67770778,10.09950447
Sdhaf2,12.61682715,8.4155198,10.2597599,12.85405697,12.50476213
Sdhaf3,9.4377468,8.31697555,4.95354805,7.610743083,8.399803083
Sdhaf4,13.39099115,19.75849563,13.87692278,18.70777285,14.42969355
Sdhb,63.8289704,71.8448751,69.0880223,72.33061308,66.79456248
Sdhc,54.90370077,65.32027943,46.44840428,53.04567045,55.7850806
Sdhd,74.46993018,98.43619572,76.4387058,101.5480727,101.3775167
Sdk1,0.006825417,1.126081983,1.7511882,0.473056867,0.572158467
Sdk2,0.059221183,1.37108185,0.087077467,0.404206167,0.000715
Sdpr,0.094329867,0,4.027770483,0.8342373,0.556645517
Sdr39u1,0.9046222,1.108816967,0.30010165,0.422698567,0.856006283
Sdr42e1,0.378491667,0.083186767,0.190398433,0.3911185,0.285428033
Sdsl,0.013205117,0.177131717,0.000444875,0.0003658,0.0788949
Sebox,1.0730703,0.40417695,0.143244783,0.500507267,0.817375583
Sec1,0.7174786,0.036902383,0.018130542,0.074416883,0.038493975
Sec11a,33.12538025,57.06811787,58.51746952,52.18707757,45.21548218
Sec11c,13.53629015,3.551707317,12.70563207,21.38530295,32.96877508
Sec13,76.52550892,57.97000772,120.09207,112.2061152,87.39908867
Sec14l1,25.88106012,10.33403552,18.94699035,13.32149748,13.76706007
Sec14l2,3.98438895,1.374906433,4.672923517,6.15453335,5.570806067
Sec14l4,1.259831083,1.26801205,0.000444875,0.0003658,0.000715
Sec14l5,0.6025479,0,0.051344067,0.060582233,0.105968783
Sec16a,30.76170477,17.42579238,31.86188278,25.6474627,21.61237002
Sec22a,5.18630565,3.274454933,3.565563867,3.9967797,4.189349433
Sec22b,18.14096715,23.45806602,35.85258743,30.16289498,28.64461445
Sec22c,1.195356883,1.389880767,1.778446033,1.6466237,1.053246617
Sec23a,23.91593223,22.99318178,47.87484215,28.82458007,19.54823797
Sec23b,49.13930327,23.8462481,40.92064303,42.15510803,42.54767368
Sec23ip,21.90080193,11.09306535,22.06424437,17.70255778,21.43361443
Sec24a,7.352559617,5.778493717,13.4085116,9.226504833,9.205912433
Sec24b,10.49871825,19.8518468,26.32187027,19.82828775,17.56577518
Sec24c,29.78951567,28.54516995,40.11692268,32.47868167,29.59533822
Sec24d,16.6177311,2.021326733,34.54912543,13.81933545,4.373077233
Sec31a,47.99083177,34.13366155,72.50879088,44.6901759,38.0248821
Sec31b,0.279624483,0.908728483,0.23881835,0.31995285,0.4969366
Sec61a1,75.08738705,77.9478191,124.247338,85.09554255,63.70410737
Sec61a2,16.34040292,29.81000373,12.62108505,14.0270066,13.25751938
Sec61b,70.24403738,66.74514802,126.3324042,128.9966178,99.6525539
Sec61g,129.8208291,103.9661918,136.6239503,156.9148956,143.0687171
Sec62,19.31927037,25.80827865,32.33714888,27.11992828,24.94648747
Sec63,10.78126435,16.7976629,17.08273855,15.62148597,12.45351885
Secisbp2,15.46132553,8.875889883,8.552421883,11.11558212,15.44061677
Secisbp2l,10.04243317,7.03814345,11.94582642,11.10967472,9.907800283
Seh1l,49.54349987,53.14785267,20.72935093,28.4286223,34.79757908
Sel1l,11.2463684,11.3995574,22.11192015,15.90229707,14.15268388
Sele,0,0,0.679266517,0.548826783,0.084624442
Selenbp1,1.020320833,1.358998083,0.085463108,1.32686935,6.65465395
Selenof,68.36301468,100.7778156,108.8791469,100.2671849,81.20879065
Selenoh,107.1609432,138.1323524,116.8461529,109.6638134,94.34389317
Selenoi,15.78150743,16.95807612,7.784444,8.667814583,10.9136222
Selenok,18.4956545,19.30759437,46.23365803,31.16418695,24.27849347
Selenom,5.8170408,6.4246253,9.356877367,6.622383183,3.606595267
Selenon,0.648582783,18.72885575,41.42420407,24.24583028,11.62496317
Selenoo,0.8955222,2.359223617,2.5349753,2.951753483,4.13256905
Selenop,7.6661931,8.55861905,53.15619643,28.56688512,10.67007632
Selenos,15.7705059,10.69742383,29.99053933,21.31332695,20.32433142
Selenot,27.04877498,26.84079952,22.13136118,27.61920898,29.26353922
Selenov,0.031964367,0.5924324,0.076981817,0.016588833,0.000715
Selenow,32.54918947,77.99407095,65.19837523,42.20975583,40.78620347
Sell,0,0,0.000444875,0.1087325,1.01924355
Selp,0,0.0305074,0.025218633,0.848402783,1.226259217
Sem1,105.6942699,196.7297864,234.7560334,249.3246989,222.9893714
Sema3a,0.03290125,2.546238483,1.74049885,0.75306085,0.195611717
Sema3b,0.604152667,0.50039535,1.006595117,0.22863985,0.324932167
Sema3c,1.281116317,0.011908483,0.671358017,0.7024778,0.068287517
Sema3e,6.25316,0.409880733,4.168025733,1.498145433,1.2097014
Sema3f,0.751566733,8.781879767,7.72450675,2.1118677,0.392750233
Sema3g,0.008955917,0.054863583,3.221959967,0.66866455,0.081150758
Sema4a,2.763282733,0.2708978,0.000444875,0.027916417,0.082544683
Sema4b,23.15710937,3.80096245,2.4665473,2.079857983,4.8331195
Sema4c,0.680328483,6.742201283,9.9667139,4.699933183,2.79780725
Sema4d,8.919699133,0.951377617,0.825508217,1.90669315,13.93361657
Sema4f,0.269732283,0.0242528,0.014660408,0.017572383,0.030028775
Sema4g,1.35009355,2.831845083,0.834388517,0.71011215,0.90739535
Sema5a,0.2797436,3.268567117,0.828829483,0.59445265,0.26220905
Sema5b,0.614291333,0.609386417,0.000444875,0.016935467,0.27090665
Sema6a,3.689778067,2.232157483,10.29514377,4.150529867,0.817257217
Sema6b,0.522751717,3.318646083,4.510628967,1.835481433,0.69005445
Sema6c,1.91369405,4.06202085,1.233313183,0.518971917,0.411784533
Sema6d,0.018424833,3.51672265,20.48256268,10.6560275,0.94550515
Sema7a,0.521673717,1.279925,0.26703445,0.152866983,0.060881242
Senp1,15.81011337,13.74849587,11.35346967,13.30939287,16.31854042
Senp2,29.18788077,19.04520378,17.46184715,18.92058878,20.93527715
Senp3,111.9866963,53.41169852,61.14759117,67.72485845,77.68543477
Senp5,7.657543367,11.26161428,18.08652613,15.72033927,14.51488847
Senp6,29.7971124,47.8270322,35.65647765,39.81482015,43.73461672
Senp7,2.6730243,6.923930933,5.603563417,7.32000405,8.342987117
Senp8,5.06078675,5.308702,2.853254817,3.324541433,3.999252167
Sephs1,23.71771148,24.68138483,14.71350453,19.88025408,19.22334297
Sephs2,55.0519467,44.16959925,32.91764032,49.4236045,63.28492532
Sepsecs,9.276950867,6.040478967,4.332452933,5.742197117,8.3085913
Sep-01,22.27626157,0.211210433,2.353054133,3.227514167,4.110939483
Sep-10,9.180589133,40.0893279,14.93834565,4.11481155,1.391593917
Sep-11,65.96437542,48.20788062,127.9884646,90.51608142,71.13138322
Sep-02,91.50308467,105.1952553,171.4730995,138.051667,109.0432161
Sep-03,3.9066848,2.822466167,0.101540833,0.070569583,0.319734933
Sep-04,0.582787117,1.103457767,3.089865717,1.330307667,1.038822233
Sep-05,0.12689115,0.957385967,0.92132785,0.360287517,0.1854342
Sep-06,6.139111017,14.70302323,5.108025083,5.26925065,6.126365183
Sep-07,60.7129549,80.89198035,110.918698,95.01675777,90.45219218
Sep-08,8.80434595,52.66995988,32.93476508,29.30954057,27.39244405
Sep-09,44.40531857,43.50788582,128.4362657,108.4079202,60.2217245
Serac1,5.5085853,3.416344633,2.599099317,2.422574967,2.671985
Serbp1,125.8254419,137.9687682,70.05023335,96.67262435,108.4706626
Serf1,3.30136435,11.5505566,11.81497628,15.3946643,11.63179067
Serf2,32.57169012,30.67422752,59.75299503,46.23190497,88.07663345
Sergef,3.286077033,4.975933983,2.388626617,3.312496717,4.244799917
Serhl,3.57820535,6.561684367,6.6746447,8.82651055,8.2658533
Serinc1,27.01799677,34.62338653,64.84154447,53.6862013,43.60322878
Serinc3,19.02345152,39.90578515,47.59512597,34.88567737,29.93658793
Serinc4,0.6277066,0.744753067,1.4250516,1.2592341,1.3497423
Serinc5,6.17450245,5.242648767,9.455684217,10.42258233,23.05068035
Serp1,41.27325812,36.2585509,55.35505268,47.36259275,52.00446657
Serp2,0.795952633,0.828179583,1.166022367,0.618155033,0.338375533
Serpina3b,0,0,0.000444875,0.133024567,0.560266783
Serpina3f,0.00239605,0,0.491024167,0.516257683,0.826215417
Serpina3g,0,0,3.31107505,2.404976733,1.4276848
Serpina3h,0.134939583,0,1.1019166,0.722942783,0.129846767
Serpina3i,0.273124267,0,2.508830583,1.337417817,0.146836983
Serpina3m,0.378920717,0.011990483,0.000444875,0.0003658,0.000715
Serpina3n,0,0,0.645765917,0.254327,0.000715
Serpinb1a,0.440906217,0,0.175690383,0.462361633,1.220296367
Serpinb6a,36.66719853,23.16210683,28.97909448,23.73134835,24.44262023
Serpinb6b,0.06978715,3.0199005,2.836775317,2.249676133,2.1708558
Serpinb6c,9.95333585,0,0.118633767,0.0003658,0.000715
Serpinb8,0.06632455,0,1.028365267,1.926332983,2.07339985
Serpinb9,0.155338367,1.913031917,3.0734643,2.69424705,1.922061667
Serpinb9b,4.792156817,2.000806483,25.63694275,6.3188083,2.930742767
Serpine1,7.341474117,0.0412605,20.2811773,7.507329,5.406138183
Serpine2,6.510070867,14.95163298,16.9718602,12.44783468,7.892680083
Serpinf1,1.619420633,0.770251217,20.72745657,10.21868818,8.240814817
Serping1,3.167262833,0.734366217,1.32615165,0.8561933,0.033037225
Serpinh1,7.96514245,81.15730555,243.4842122,148.744317,75.37499445
Serpini1,4.1843075,0.134143817,0.17315925,0.038393817,0.091184367
Sertad1,9.9273158,4.511000167,19.61617275,14.79030933,10.56428983
Sertad2,7.5297425,7.441710217,10.66343507,20.11458673,19.77069575
Sertad3,4.126689317,3.34824685,2.437173667,2.833896967,2.300645033
Sertad4,0.4488094,1.658950717,1.6507737,0.331141917,0.341067925
Sesn1,6.526541583,11.99109295,4.986599233,9.565180267,9.499693417
Sesn2,26.15372335,10.7155616,17.29208082,12.69968962,12.7415413
Sesn3,9.477812933,6.82410505,9.074520583,2.554457433,2.5436425
Sestd1,5.627871717,6.613869617,6.8403613,4.662138767,3.391995933
Set,669.2246562,431.9321274,215.4272919,260.4777044,270.6074456
Setbp1,1.620470417,4.378003533,2.43486625,1.098643333,2.18700115
Setd1a,19.0620219,17.61047275,15.60253515,16.84384553,21.65820478
Setd1b,2.6111382,1.52593025,3.261680617,3.742322283,5.728655167
Setd2,44.4794764,38.38566012,43.88803453,47.78818273,50.11714447
Setd3,35.38708272,44.33826898,45.09021747,43.83688025,42.29494572
Setd4,8.80685895,5.710980033,1.644228567,2.39398725,2.6196419
Setd5,49.4512907,90.20822868,49.89771375,46.07422243,42.93020068
Setd6,25.91944627,15.75700988,5.944002267,8.01945665,14.74470603
Setd7,5.2926862,12.26281898,19.72845635,17.67336057,16.74740672
Setdb1,47.18295258,39.48644985,22.2315528,27.334424,37.7950564
Setdb2,9.31322185,7.260051167,4.260459417,7.104943567,8.737823417
Setdb2-phf11c,0.618924483,0.128304567,0.22210235,0.5558565,0.640644433
Setmar,4.131653633,2.792510867,1.509780767,2.9924897,2.8862227
Setx,91.60344925,33.09428012,23.99530697,26.89707142,25.0895072
Sez6,0.039919033,0.100645833,0.000444875,0.0003658,0.000715
Sez6l2,0.286868733,1.741710917,0.5282157,0.284423067,0.665737717
Sf1,35.05155853,36.30349172,34.26454013,39.11456577,44.88577347
Sf3a1,49.09138675,42.47959445,40.07873757,44.63096228,54.90920243
Sf3a2,19.84729735,21.95546842,18.19919913,18.51722148,23.55198633
Sf3a3,97.85325833,94.73159517,71.94800247,94.93552613,100.098411
Sf3b1,123.3479623,119.1892886,72.99842263,86.72197507,112.4652208
Sf3b2,110.9209566,116.3143136,94.98695678,108.214985,123.9322546
Sf3b3,180.5160922,170.3835062,124.300135,150.170895,181.4220981
Sf3b4,29.39309017,25.4641534,26.48429207,26.15799947,31.35738798
Sf3b5,34.59851912,39.64032937,48.90641278,50.73410205,63.41347492
Sf3b6,62.63523223,54.04096853,45.1318304,57.05151365,60.83346242
Sfi1,5.0120172,14.66201563,8.025625617,10.99060533,11.55073175
Sfmbt1,4.1476605,2.865662367,3.751993017,5.405163133,6.23840655
Sfmbt2,25.44531918,6.26284705,4.167637333,7.771687283,7.77835
Sfn,28.91130693,0.538416667,0.98824235,0.717052933,0.581166583
Sfpq,130.1107124,125.3503133,119.7947523,131.1750955,164.5266805
Sfr1,94.05058223,70.9475743,78.78457877,78.01349247,63.08858997
Sfrp1,9.478454667,1.6070099,1.274646417,0.314014583,0.152346917
Sfrp2,7.913035383,3.946219283,1.495049667,0.996006267,0.731255433
Sfrp4,3.908248,0.1465949,0.000444875,0.0210467,0.000715
Sfswap,15.42076597,18.68771978,19.16508578,19.5616233,23.24271315
Sft2d1,10.73721618,8.571451633,8.748362517,8.700166667,11.24126212
Sft2d2,5.822614367,6.937821183,8.579612067,6.0982911,6.819484133
Sft2d3,1.373451117,3.131886767,3.3238463,3.403388167,4.1702495
Sfxn1,34.64827758,45.26480415,23.21765572,34.10986128,41.6295903
Sfxn2,3.22161175,2.777264167,2.175382767,3.6210671,4.112485967
Sfxn3,0.8450632,1.519186367,6.128707583,1.802689967,1.370452283
Sfxn4,0.60555305,1.6500481,1.154665467,1.331081883,1.423928467
Sfxn5,1.23079055,1.605407,0.91368655,1.362584983,2.0424405
Sgcb,0.56816825,3.2185294,1.712715033,1.4139995,1.520945583
Sgcd,0.1144397,0,2.076511517,3.464968417,0.64389725
Sgce,1.717720583,17.4607109,22.55593913,19.77807963,9.806003817
Sgf29,20.91883355,15.41880335,11.83718765,19.64095502,19.35280922
Sgip1,0.035018733,0.636052233,0.299629467,1.299566117,0.5264494
Sgk1,96.78854368,18.38282263,139.6699763,72.24180683,9.177051983
Sgk2,2.101977083,0,0.02658575,0.036624533,0.000715
Sgk3,2.261777983,10.40786143,0.906598583,0.4765334,1.306516867
Sgms1,11.80090645,15.47633013,12.72138865,9.953189817,7.866742483
Sgms2,1.532589783,0.100553617,0.6802757,0.212438883,0.17075125
Sgol1,26.87498715,20.33822625,8.31143725,12.0591264,14.7914706
Sgol2a,36.5512178,26.6891278,17.15895907,15.5643766,15.5862307
Sgol2b,6.842759767,0.0104497,0.000444875,0.0003658,0.000715
Sgpl1,27.80608522,37.19128033,22.3937032,12.20800695,8.968735467
Sgpp1,1.075498833,0.998336567,6.284410633,5.026621733,1.803156133
Sgpp2,0.829206133,0.846084067,1.05112955,1.7199399,2.127746983
Sgsh,0.433112333,2.03745065,5.52591585,2.563805533,2.051577483
Sgsm1,2.4803299,5.065722817,3.476521017,2.240575633,1.742191783
Sgsm2,5.567708033,5.078202917,7.10158155,5.937958933,5.893785583
Sgsm3,9.00036195,4.564627383,6.093597167,6.952381617,8.373372567
Sgta,26.30288192,31.88720965,32.73690612,30.23455102,31.33464028
Sgtb,5.56271435,5.733450033,3.1677943,2.788700667,1.756052383
Sh2b1,12.18541078,13.25754318,11.19904323,11.67152545,12.69152937
Sh2b2,0.768773567,1.339642183,1.077919633,2.196413333,2.02355185
Sh2b3,3.696494517,8.815771167,25.17129542,24.34583848,18.89815827
Sh2d3c,0.586093533,1.07629055,11.04937492,5.592194833,4.95877165
